symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
QQQ,2021-06-11 00:00:00+00:00,341.24,341.25,339.69,340.36,21222830,340.0229973844,340.0329617203,338.4785253239,339.1461358275,21222830,0.0,1.0
QQQ,2021-06-14 00:00:00+00:00,344.51,344.52,340.46,341.68,27827716,343.2813352154,343.2912995513,339.2457791862,340.4614281629,27827716,0.0,1.0
QQQ,2021-06-15 00:00:00+00:00,342.26,344.47,341.52,344.15,35963780,341.0393596436,343.2414778719,340.3019987889,342.9226191239,35963780,0.0,1.0
QQQ,2021-06-16 00:00:00+00:00,341.01,343.84,337.45,342.74,54252558,339.7938176593,342.6137247118,336.246514088,341.5176477656,54252558,0.0,1.0
QQQ,2021-06-17 00:00:00+00:00,345.34,346.38,339.92,339.97,59722700,344.108375093,345.144666024,338.707705049,338.7575267284,59722700,0.0,1.0
QQQ,2021-06-18 00:00:00+00:00,342.63,344.8082,341.86,343.63,55414862,341.408040071,343.5784717112,340.6407862087,342.4044736585,55414862,0.0,1.0
QQQ,2021-06-21 00:00:00+00:00,344.36,344.69,340.15,342.43,32992649,343.5272450605,343.8564470319,339.3274259709,341.6019123187,32992649,0.39679,1.0
QQQ,2021-06-22 00:00:00+00:00,347.57,348.03,343.84,344.15,28941626,346.7294824186,347.1883700151,343.0085025601,343.3177528969,28941626,0.0,1.0
QQQ,2021-06-23 00:00:00+00:00,347.74,348.92,346.88,347.51,27188454,346.899071313,348.0762177561,346.0411510239,346.6696275147,27188454,0.0,1.0
QQQ,2021-06-24 00:00:00+00:00,349.89,351.46,349.17,349.73,32581605,349.0438720357,350.6100753542,348.325613189,348.8842589587,32581605,0.0,1.0
QQQ,2021-06-25 00:00:00+00:00,349.46,350.72,348.84,350.47,28682801,348.6149118911,349.8718648728,347.9964112176,349.62246944,28682801,0.0,1.0
QQQ,2021-06-28 00:00:00+00:00,353.71,353.85,350.72,350.78,39130305,352.85463425,352.9942956924,349.8718648728,349.9317197767,39130305,0.0,1.0
QQQ,2021-06-29 00:00:00+00:00,354.99,355.0199,352.67,353.53,29426039,354.1315388664,354.1613665601,351.8171492493,352.6750695384,29426039,0.0,1.0
QQQ,2021-06-30 00:00:00+00:00,354.43,355.23,353.83,354.83,32723964,353.5728930967,354.3709584819,352.9743440578,353.9719257893,32723964,0.0,1.0
QQQ,2021-07-01 00:00:00+00:00,354.57,355.09,352.68,354.07,29289978,353.7125545391,354.2312970395,351.8271250666,353.2137636734,29289978,0.0,1.0
QQQ,2021-07-02 00:00:00+00:00,358.64,358.97,356.28,356.52,32727244,357.7727121863,358.1019141577,355.4184193,355.6578389156,32727244,0.0,1.0
QQQ,2021-07-06 00:00:00+00:00,360.19,360.48,356.49,359.26,38842397,359.3189638702,359.6082625723,355.6279114636,358.3912128599,38842397,0.0,1.0
QQQ,2021-07-07 00:00:00+00:00,360.95,362.76,358.94,362.45,35265242,360.0771259861,361.8827489201,358.0719867058,361.5734985834,35265242,0.0,1.0
QQQ,2021-07-08 00:00:00+00:00,358.77,359.65,354.42,355.74,50890021,357.9023978114,358.7802697352,353.5629172794,354.879725165,50890021,0.0,1.0
QQQ,2021-07-09 00:00:00+00:00,361.01,361.5,357.57,358.17,35184534,360.13698089,360.6257959384,356.7052997336,357.3038487725,35184534,0.0,1.0
QQQ,2021-07-12 00:00:00+00:00,362.42,362.89,360.83,362.45,25717677,361.5435711314,362.0124345452,359.9574161783,361.5734985834,25717677,0.0,1.0
QQQ,2021-07-13 00:00:00+00:00,362.42,365.465,361.54,362.03,39723015,361.5435711314,364.5812075039,360.6656992077,361.1545142561,39723015,0.0,1.0
QQQ,2021-07-14 00:00:00+00:00,363.07,365.49,362.22,364.83,35336350,362.1919992569,364.6061470471,361.3440547851,363.9477431044,35336350,0.0,1.0
QQQ,2021-07-15 00:00:00+00:00,360.52,363.19,358.46,362.98,53391557,359.6481658416,362.3117090647,357.5931474747,362.1022169011,53391557,0.0,1.0
QQQ,2021-07-16 00:00:00+00:00,357.6,362.41,357.24,361.4,47261961,356.7352271856,361.5335953141,356.3760977622,360.5260377653,47261961,0.0,1.0
QQQ,2021-07-19 00:00:00+00:00,354.67,355.18,352.04,354.05,64404625,353.8123127123,354.3210793953,351.1886727584,353.1938120387,64404625,0.0,1.0
QQQ,2021-07-20 00:00:00+00:00,358.79,360.28,353.8,355.63,42183702,357.9223494461,359.408746226,352.9444166059,354.7699911745,42183702,0.0,1.0
QQQ,2021-07-21 00:00:00+00:00,361.56,361.56,358.12,358.35,30259860,360.6856508423,360.6856508423,357.253969686,357.4834134842,30259860,0.0,1.0
QQQ,2021-07-22 00:00:00+00:00,363.95,363.96,361.77,361.77,30252240,363.0698711806,363.0798469979,360.895143006,360.895143006,30252240,0.0,1.0
QQQ,2021-07-23 00:00:00+00:00,368.2,368.485,363.9157,365.31,31960799,367.3095935395,367.593904333,363.0356541272,364.4265823355,31960799,0.0,1.0
QQQ,2021-07-26 00:00:00+00:00,368.49,368.89,366.601,367.49,28438126,367.5988922417,367.9979249343,365.7144603508,366.6013105102,28438126,0.0,1.0
QQQ,2021-07-27 00:00:00+00:00,364.43,368.22,360.16,368.22,57933148,363.5487104118,367.3295451741,359.2890364182,367.3295451741,57933148,0.0,1.0
QQQ,2021-07-28 00:00:00+00:00,365.83,367.45,363.24,365.6,42066195,364.9453248359,366.5614072409,362.3615881513,364.7158810376,42066195,0.0,1.0
QQQ,2021-07-29 00:00:00+00:00,366.48,367.6794,365.25,365.25,23166574,365.5937529613,366.7902524901,364.3667274316,364.3667274316,23166574,0.0,1.0
QQQ,2021-07-30 00:00:00+00:00,364.57,365.17,362.41,362.44,36484649,363.6883718542,364.2869208931,361.5335953141,361.5635227661,36484649,0.0,1.0
QQQ,2021-08-02 00:00:00+00:00,364.6,366.88,363.87,366.28,27334097,363.7182993061,365.9927856539,362.9900646421,365.394236615,27334097,0.0,1.0
QQQ,2021-08-03 00:00:00+00:00,366.81,366.93,362.0,365.28,35558511,365.9229549327,366.0426647405,361.1245868042,364.3966548835,35558511,0.0,1.0
QQQ,2021-08-04 00:00:00+00:00,367.34,368.32,365.63,366.77,29602236,366.4516732504,367.4293033473,364.7458084896,365.8830516635,29602236,0.0,1.0
QQQ,2021-08-05 00:00:00+00:00,369.67,369.91,367.45,368.18,21443925,368.7760386848,369.0154583004,366.5614072409,367.2896419049,21443925,0.0,1.0
QQQ,2021-08-06 00:00:00+00:00,368.05,369.37,366.905,368.37,33332107,367.1599562798,368.4767641654,366.0177251972,367.4791824339,33332107,0.0,1.0
QQQ,2021-08-09 00:00:00+00:00,368.73,369.27,367.39,368.52,25960245,367.8383118572,368.3770059922,366.501552337,367.6288196936,25960245,0.0,1.0
QQQ,2021-08-10 00:00:00+00:00,366.84,369.56,365.62,369.26,35130796,365.9528823847,368.6663046944,364.7358326722,368.3670301749,35130796,0.0,1.0
QQQ,2021-08-11 00:00:00+00:00,366.21,368.65,364.84,368.14,34249812,365.3244058938,367.7585053187,363.9577189217,367.2497386356,34249812,0.0,1.0
QQQ,2021-08-12 00:00:00+00:00,367.53,367.9,364.295,365.69,26003877,366.6412137794,367.0103190201,363.414036878,364.8056633934,26003877,0.0,1.0
QQQ,2021-08-13 00:00:00+00:00,368.82,369.16,367.38,367.89,19113595,367.9280942131,368.2672720018,366.4915765197,367.0003432028,19113595,0.0,1.0
QQQ,2021-08-16 00:00:00+00:00,368.98,369.02,363.7,367.67,35044107,368.0877072901,368.1276105594,362.8204757478,366.7808752218,35044107,0.0,1.0
QQQ,2021-08-17 00:00:00+00:00,365.73,367.15,363.23,366.15,44793902,364.8455666627,366.2621327214,362.3516123339,365.2645509899,44793902,0.0,1.0
QQQ,2021-08-18 00:00:00+00:00,362.21,366.62,361.865,365.18,38541940,361.3340789678,365.7334144037,360.9899132704,364.2968967104,38541940,0.0,1.0
QQQ,2021-08-19 00:00:00+00:00,363.96,365.68,359.96,360.22,48499368,363.0798469979,364.7956875761,359.0895200719,359.3488913221,48499368,0.0,1.0
QQQ,2021-08-20 00:00:00+00:00,367.73,368.14,364.74,365.06,39486034,366.8407301257,367.2497386356,363.8579607485,364.1771869026,39486034,0.0,1.0
QQQ,2021-08-23 00:00:00+00:00,373.23,373.935,368.79,368.8,34034744,372.327429649,373.0307247697,367.8981667611,367.9081425784,34034744,0.0,1.0
QQQ,2021-08-24 00:00:00+00:00,374.37,374.99,373.36,373.84,21732913,373.4646728229,374.0831734964,372.4571152741,372.9359545052,21732913,0.0,1.0
QQQ,2021-08-25 00:00:00+00:00,374.8,375.39,373.855,374.63,20441880,373.8936329674,374.482206189,372.9509182312,373.7240440731,20441880,0.0,1.0
QQQ,2021-08-26 00:00:00+00:00,372.42,374.62,371.97,373.92,29133325,371.5193884465,373.7140682558,371.0704766673,373.0157610437,29133325,0.0,1.0
QQQ,2021-08-27 00:00:00+00:00,376.04,376.56,372.57,373.07,27104749,375.1306343145,375.6493768149,371.6690257062,372.1678165719,27104749,0.0,1.0
QQQ,2021-08-30 00:00:00+00:00,380.26,380.76,376.83,376.85,27295665,379.3404292214,379.8392200872,375.9187238824,375.938675517,27295665,0.0,1.0
QQQ,2021-08-31 00:00:00+00:00,379.95,380.579,378.36,380.51,29628175,379.0311788847,379.6586577938,377.4450239316,379.5898246543,29628175,0.0,1.0
QQQ,2021-09-01 00:00:00+00:00,380.58,382.71,380.37,381.04,28138311,379.6596553755,381.7845044636,379.4501632119,380.118542972,28138311,0.0,1.0
QQQ,2021-09-02 00:00:00+00:00,380.4,382.31,379.15,381.97,25503535,379.4800906639,381.385471771,378.2331134995,381.0462939823,25503535,0.0,1.0
QQQ,2021-09-03 00:00:00+00:00,381.57,381.98,379.2003,379.22,24624937,380.6472612897,381.0562697996,378.2832918606,378.3029442207,24624937,0.0,1.0
QQQ,2021-09-07 00:00:00+00:00,382.11,382.778,380.4882,381.68,23970203,381.1859554247,381.8523400214,379.5680773726,380.7569952802,23970203,0.0,1.0
QQQ,2021-09-08 00:00:00+00:00,380.78,381.93,378.45,381.93,32949159,379.8591717218,381.0063907131,377.5348062874,381.0063907131,32949159,0.0,1.0
QQQ,2021-09-09 00:00:00+00:00,379.47,382.15,379.22,381.01,29398978,378.5523396536,381.225858694,378.3029442207,380.0886155201,29398978,0.0,1.0
QQQ,2021-09-10 00:00:00+00:00,376.59,381.97,376.245,381.23,40249405,375.6793042668,381.0462939823,375.3351385695,380.308083501,40249405,0.0,1.0
QQQ,2021-09-13 00:00:00+00:00,376.33,379.43,374.22,378.99,48741781,375.4199330166,378.5124363843,373.3150355632,378.0735004224,48741781,0.0,1.0
QQQ,2021-09-14 00:00:00+00:00,375.26,378.61,374.28,377.86,41826624,374.3525205639,377.6944193645,373.3748904671,376.9462330658,41826624,0.0,1.0
QQQ,2021-09-15 00:00:00+00:00,378.05,378.41,373.37,375.73,34097865,377.1357735948,377.4949030182,372.4670910914,374.8213839777,34097865,0.0,1.0
QQQ,2021-09-16 00:00:00+00:00,378.31,378.9,374.695,376.68,35193083,377.395144845,377.9837180666,373.7888868856,375.7690866227,35193083,0.0,1.0
QQQ,2021-09-17 00:00:00+00:00,373.83,377.87,372.76,377.82,60912267,372.9259786879,376.9562088832,371.8585662352,376.9063297966,60912267,0.0,1.0
QQQ,2021-09-20 00:00:00+00:00,365.7,369.25,360.93,367.46,76203202,365.2285482652,368.7739716898,360.4646976357,366.9862793151,76203202,0.41391,1.0
QQQ,2021-09-21 00:00:00+00:00,366.15,368.81,364.99,367.58,41927483,365.677968136,368.3345389273,364.5194635803,367.106124614,41927483,0.0,1.0
QQQ,2021-09-22 00:00:00+00:00,369.57,371.07,365.9584,367.09,46972920,369.0935591534,370.5916253891,365.4866151421,366.6167563103,46972920,0.0,1.0
QQQ,2021-09-23 00:00:00+00:00,372.98,374.04,370.099,370.76,44652002,372.4991630625,373.5577965358,369.6218771792,370.2820250337,44652002,0.0,1.0
QQQ,2021-09-24 00:00:00+00:00,373.33,373.76,370.27,370.65,36056800,372.8487118509,373.2781575051,369.79265673,370.1721668431,36056800,0.0,1.0
QQQ,2021-09-27 00:00:00+00:00,370.35,371.2516,367.73,370.2,43338079,369.8725535959,370.7729912747,367.2559312376,369.7227469724,43338079,0.0,1.0
QQQ,2021-09-28 00:00:00+00:00,359.87,370.302,359.35,365.67,97701632,359.4060641625,369.8246154764,358.8867345341,365.1985869405,97701632,0.0,1.0
QQQ,2021-09-29 00:00:00+00:00,359.28,363.37,358.635,361.17,58076621,358.8168247764,362.9015520458,358.1726562951,360.7043882334,58076621,0.0,1.0
QQQ,2021-09-30 00:00:00+00:00,357.96,362.68,357.1,360.97,61384577,357.498526489,362.2124415774,356.6396351805,360.5046460687,61384577,0.0,1.0
QQQ,2021-10-01 00:00:00+00:00,360.18,361.25,354.38,358.6,56375488,359.7156645178,360.7842850993,353.9231417398,358.1377014162,56375488,0.0,1.0
QQQ,2021-10-04 00:00:00+00:00,352.62,358.86,350.32,358.52,76766005,352.1654106899,358.3973662304,349.8683757951,358.0578045503,76766005,0.0,1.0
QQQ,2021-10-05 00:00:00+00:00,357.38,359.69,353.48,353.71,47232904,356.9192742112,359.2262962142,353.0243019984,353.2540054878,47232904,0.0,1.0
QQQ,2021-10-06 00:00:00+00:00,359.67,359.95,353.15,354.08,56806536,359.2063219977,359.4859610284,352.6947274265,353.6235284926,56806536,0.0,1.0
QQQ,2021-10-07 00:00:00+00:00,362.97,365.69,362.25,362.8,39411172,362.5020677163,365.218561157,361.7829959231,362.3322868762,39411172,0.0,1.0
QQQ,2021-10-08 00:00:00+00:00,361.16,364.3166,360.61,364.08,41822309,360.6944011252,363.8469317116,360.1451101721,363.6106367307,41822309,0.0,1.0
QQQ,2021-10-11 00:00:00+00:00,358.39,363.2,358.3,359.58,34847182,357.9279721432,362.7317712057,357.8380881691,359.1164380236,34847182,0.0,1.0
QQQ,2021-10-12 00:00:00+00:00,357.14,360.33,356.48,359.88,43905101,356.6795836135,359.8654711414,356.0204344698,359.4160512707,43905101,0.0,1.0
QQQ,2021-10-13 00:00:00+00:00,360.0,360.69,357.43,359.51,40120795,359.5358965696,360.225007038,356.9692097524,359.0465282659,40120795,0.0,1.0
QQQ,2021-10-14 00:00:00+00:00,366.63,366.85,363.01,363.69,43433867,366.1573493314,366.3770657126,362.5420161492,363.2211395094,43433867,0.0,1.0
QQQ,2021-10-15 00:00:00+00:00,368.94,369.06,366.82,367.88,40419878,368.4643713344,368.5842166332,366.3471043879,367.4057378611,40419878,0.0,1.0
QQQ,2021-10-18 00:00:00+00:00,372.65,372.87,366.99,367.61,34513514,372.1695884907,372.3893048719,366.516885228,367.1360859387,34513514,0.0,1.0
QQQ,2021-10-19 00:00:00+00:00,375.47,375.52,372.6974,373.75,29090963,374.9859530138,375.035888555,372.2169273837,373.2681703969,29090963,0.0,1.0
QQQ,2021-10-20 00:00:00+00:00,374.98,376.565,373.46,375.94,31390338,374.4965847102,376.0795413659,372.978544258,375.455347101,31390338,0.0,1.0
QQQ,2021-10-21 00:00:00+00:00,377.27,377.47,373.85,374.16,25469277,376.7836324967,376.9833746614,373.3680414793,373.6776418346,25469277,0.0,1.0
QQQ,2021-10-22 00:00:00+00:00,374.1,376.97,372.385,375.98,36275822,373.6177191852,376.4840192495,371.9049301224,375.495295534,36275822,0.0,1.0
QQQ,2021-10-25 00:00:00+00:00,377.93,378.87,373.56,375.56,32597804,377.4427816404,378.3815698147,373.0784153403,375.075836988,32597804,0.0,1.0
QQQ,2021-10-26 00:00:00+00:00,379.12,382.71,377.905,380.23,47191279,378.6312475207,382.2166193782,377.4178138698,379.7398165351,47191279,0.0,1.0
QQQ,2021-10-27 00:00:00+00:00,380.0,383.15,379.31,379.58,45760496,379.5101130456,382.6560521406,378.8210025772,379.0906544997,45760496,0.0,1.0
QQQ,2021-10-28 00:00:00+00:00,384.22,384.48,381.155,381.95,38007005,383.7246727221,383.9843375363,380.6636240471,381.4575991521,38007005,0.0,1.0
QQQ,2021-10-29 00:00:00+00:00,386.11,386.28,380.7,381.06,37310116,385.6122361791,385.7820170191,380.2092106223,380.5687465189,37310116,0.0,1.0
QQQ,2021-11-01 00:00:00+00:00,387.43,387.56,384.42,386.56,30483910,386.9305344665,387.0603668736,383.9244148869,386.0616560498,30483910,0.0,1.0
QQQ,2021-11-02 00:00:00+00:00,389.05,389.54,386.75,386.8,24161597,388.5484460011,389.0378143047,386.2514111063,386.3013466475,24161597,0.0,1.0
QQQ,2021-11-03 00:00:00+00:00,393.18,393.61,388.48,389.55,33748901,392.6731217034,393.1025673576,387.9791808315,389.047801413,33748901,0.0,1.0
QQQ,2021-11-04 00:00:00+00:00,398.22,399.2,393.92,394.48,40265313,397.7066242554,398.6853608627,393.412167713,393.9714457743,40265313,0.0,1.0
QQQ,2021-11-05 00:00:00+00:00,398.6,400.99,397.16,400.04,43383802,398.0861343684,400.4730532373,396.6479907821,399.5242779547,43383802,0.0,1.0
QQQ,2021-11-08 00:00:00+00:00,398.06,399.62,397.4,398.57,29256270,397.5468305236,399.1048194087,396.8876813798,398.0561730437,29256270,0.0,1.0
QQQ,2021-11-09 00:00:00+00:00,395.32,399.57,393.92,399.16,50119363,394.8103628663,399.0548838675,393.412167713,398.6454124297,50119363,0.0,1.0
QQQ,2021-11-10 00:00:00+00:00,389.51,395.36,387.53,392.47,54937385,389.00785298,394.8503112993,387.0304055489,391.9640370185,54937385,0.0,1.0
QQQ,2021-11-11 00:00:00+00:00,390.59,392.75,390.24,392.57,32242983,390.0864606697,392.2436760492,389.7369118814,392.0639081009,32242983,0.0,1.0
QQQ,2021-11-12 00:00:00+00:00,394.7,395.25,390.13,391.77,32532903,394.1911621556,394.7404531087,389.6270536908,391.2649394418,32532903,0.0,1.0
QQQ,2021-11-15 00:00:00+00:00,394.61,396.24,392.095,395.91,33716861,394.1012781814,395.7291768242,391.5895204596,395.3996022524,33716861,0.0,1.0
QQQ,2021-11-16 00:00:00+00:00,397.42,397.93,393.66,393.86,27872940,396.9076555963,397.4169981165,393.1525028988,393.3522450636,27872940,0.0,1.0
QQQ,2021-11-17 00:00:00+00:00,397.63,399.7196,396.64,397.75,28703263,397.1173848693,399.2042910067,396.1286611538,397.2372301682,28703263,0.0,1.0
QQQ,2021-11-18 00:00:00+00:00,401.75,402.27,397.45,399.73,45721515,401.2320734634,401.7514030918,396.937616921,399.2146775993,45721515,0.0,1.0
QQQ,2021-11-19 00:00:00+00:00,403.99,405.3,402.58,403.43,45191721,403.4691857087,404.7774968879,402.0610034472,402.9099076474,45191721,0.0,1.0
QQQ,2021-11-22 00:00:00+00:00,399.3,408.71,399.19,405.57,61715370,398.7852319451,408.1831007971,398.6753737545,405.0471488103,61715370,0.0,1.0
QQQ,2021-11-23 00:00:00+00:00,397.48,400.23,392.92,398.11,70098736,396.9675782457,399.7140330112,392.4134568892,397.5967660647,70098736,0.0,1.0
QQQ,2021-11-24 00:00:00+00:00,398.76,399.05,392.54,394.93,46954382,398.2459281002,398.5355542391,392.0339467762,394.420865645,46954382,0.0,1.0
QQQ,2021-11-26 00:00:00+00:00,391.2,397.54,389.77,396.11,51533314,390.6956742723,397.0275008952,389.2675177942,395.5993444171,51533314,0.0,1.0
QQQ,2021-11-29 00:00:00+00:00,399.69,400.73,395.14,395.89,54447106,399.1747291664,400.2133884231,394.630594918,395.3796280359,54447106,0.0,1.0
QQQ,2021-11-30 00:00:00+00:00,393.82,401.19,391.75,398.78,81332693,393.3122966306,400.6727954021,391.2449652253,398.2659023167,81332693,0.0,1.0
QQQ,2021-12-01 00:00:00+00:00,387.12,400.48,386.64,398.28,78379245,386.6209341111,399.9637107172,386.1415529157,397.7665469048,78379245,0.0,1.0
QQQ,2021-12-02 00:00:00+00:00,389.91,391.74,384.34,385.8,84416623,389.4073373095,391.2349781171,383.844518021,385.3026358237,84416623,0.0,1.0
QQQ,2021-12-03 00:00:00+00:00,383.13,392.34,378.9,391.31,105349104,382.6360779242,391.8342046114,378.4115311395,390.8055324629,105349104,0.0,1.0
QQQ,2021-12-06 00:00:00+00:00,386.2,387.6,379.3,383.63,67588801,385.7021201532,387.1003153066,378.811015469,383.1354333361,67588801,0.0,1.0
QQQ,2021-12-07 00:00:00+00:00,397.83,398.46,392.99,393.03,56005264,397.3171270341,397.9463148531,392.4833666469,392.5233150798,56005264,0.0,1.0
QQQ,2021-12-08 00:00:00+00:00,399.61,399.82,396.22,398.17,39204041,399.0948323005,399.3045615735,395.7092026078,397.6566887142,39204041,0.0,1.0
QQQ,2021-12-09 00:00:00+00:00,393.73,400.2,393.5299,398.35,49973714,393.2224126565,399.6840716865,393.0225706206,397.8364566625,49973714,0.0,1.0
QQQ,2021-12-10 00:00:00+00:00,398.01,398.28,393.36,396.62,52545767,397.4968949824,397.7665469048,392.8528896517,396.1086869373,52545767,0.0,1.0
QQQ,2021-12-13 00:00:00+00:00,392.26,398.325,391.88,398.0,50166410,391.7543077455,397.8114888919,391.3747976324,397.4869078741,50166410,0.0,1.0
QQQ,2021-12-14 00:00:00+00:00,388.2,390.09,383.63,387.3,75199181,387.6995418008,389.5871052578,383.1354333361,386.8007020594,75199181,0.0,1.0
QQQ,2021-12-15 00:00:00+00:00,397.05,397.4198,383.88,387.94,73858028,396.5381325915,396.9074558542,383.385111042,387.4398769867,73858028,0.0,1.0
QQQ,2021-12-16 00:00:00+00:00,386.84,398.475,385.21,398.04,82591368,386.3412950805,397.9612955154,384.7133964377,397.5268563071,82591368,0.0,1.0
QQQ,2021-12-17 00:00:00+00:00,384.91,389.19,381.77,383.33,81642848,384.4137831905,388.6882655164,381.2778312038,382.8358200889,81642848,0.0,1.0
QQQ,2021-12-20 00:00:00+00:00,380.69,381.5,377.47,379.565,65336827,380.69,381.5,377.47,379.565,65336827,0.49141,1.0
QQQ,2021-12-21 00:00:00+00:00,389.21,389.53,380.201,384.05,48899477,389.21,389.53,380.201,384.05,48899477,0.0,1.0
QQQ,2021-12-22 00:00:00+00:00,393.95,394.16,388.23,388.91,37042200,393.95,394.16,388.23,388.91,37042200,0.0,1.0
QQQ,2021-12-23 00:00:00+00:00,396.92,398.425,394.14,394.31,29595536,396.92,398.425,394.14,394.31,29595536,0.0,1.0
QQQ,2021-12-27 00:00:00+00:00,403.48,403.48,398.2194,398.25,32820705,403.48,403.48,398.2194,398.25,32820705,0.0,1.0
QQQ,2021-12-28 00:00:00+00:00,401.61,404.58,400.71,404.4,33113728,401.61,404.58,400.71,404.4,33113728,0.0,1.0
QQQ,2021-12-29 00:00:00+00:00,401.55,403.05,399.11,401.75,32248484,401.55,403.05,399.11,401.75,32248484,0.0,1.0
QQQ,2021-12-30 00:00:00+00:00,400.35,403.5699,399.75,401.33,23850065,400.35,403.5699,399.75,401.33,23850065,0.0,1.0
QQQ,2021-12-31 00:00:00+00:00,397.85,401.0589,397.34,399.66,33188225,397.85,401.0589,397.34,399.66,33188225,0.0,1.0
QQQ,2022-01-03 00:00:00+00:00,401.68,401.94,396.88,399.05,40575854,401.68,401.94,396.88,399.05,40575854,0.0,1.0
